q1,q2,q3,q4,q5,q6,x,y,z
-2.8798,0.93271,0.64465,-2.7925,0.50132,-2.7566,-0.30925,-0.070613,0.085024
0.57653,-1.9199,-0.48671,-0.024381,0.20015,0,-0.47552,-0.30961,0.40619
-0.34989,1.0174,0.60448,-0.010561,0.08392,0,0.25786,-0.09416,0.055395
-2.8798,1.3659,0.55436,2.3982,0.063198,-1.7338,-0.19746,-0.056095,-0.031445
0.85382,1.3538,-0.89876,0.0061084,-0.27481,0,0.41836,0.47974,0.26536
0.44868,0.051996,0.97949,0.0054056,0.26158,0,0.22424,0.10807,0.26721
-0.39521,1.0298,0.14405,-0.0070704,-0.022382,0,0.408,-0.17019,0.11183
2.7167,1.602,-1.1395,2.7925,1.5113,0,-0.56164,0.22716,0.268
1.4997,0.0086775,0.95754,-0.078831,-0.094922,0,0.019196,0.27727,0.29621
1.1019,1.0572,0.72589,0.034806,-1.2155,0,0.13796,0.26712,0.073988
-0.49959,1.3463,-0.83006,-0.0094247,-0.26034,0,0.55315,-0.30169,0.24366
-2.6774,0.02959,1.1574,-2.7925,1.3146,-0.64221,-0.23734,-0.092185,0.31365
-2.8798,0.63166,0.076701,0.65237,-1.31,0.68653,-0.47881,-0.084578,0.39448
0.084274,1.3719,-0.46151,0.0043409,-0.18521,0,0.55713,0.047005,0.10005
0.055968,0.80265,1.2217,0.011362,0.30667,0,0.075027,0.0044508,0.12329
0.15721,0.94891,0.30778,0.0034871,0.019034,0,0.39534,0.062675,0.11281
2.426,1.7237,-1.13,1.5369,-1.1117,0,-0.39842,0.43184,0.12194
0.95227,1.4714,0.43066,0.076555,-1.2406,0,0.17429,0.23592,-0.035711
-2.1471,1.6421,-0.79638,-0.073939,-0.55746,0,-0.31968,-0.49702,0.070635
-1.8093,-0.14335,1.0759,-0.057688,-1.3166,0,-0.058534,-0.25771,0.38331
0.020692,1.4103,-0.453,0.001121,-0.18567,0,0.54913,0.011349,0.07633
2.1703,1.4308,-1.0872,0.13833,-0.43675,0,-0.36151,0.53645,0.29824
0.86582,1.5188,-1.0646,0.007508,-0.32142,0,0.41686,0.48969,0.22489
-1.1078,1.2601,0.62003,-0.053944,-1.2189,0,0.13213,-0.25654,0.019384
0.49906,1.3939,-0.6109,0.011226,-0.21371,0,0.51801,0.28216,0.13529
2.8798,1.4144,0.028771,1.5689,1.8691,-1.191,-0.37689,0.029741,0.062381
-1.8635,0.41605,-0.003432,-0.027478,-0.071815,0,-0.13885,-0.46126,0.45592
-2.8798,0.16528,0.84954,2.7925,-0.36324,-1.6379,-0.27115,-0.063597,0.2669
-1.562,0.60308,1.2217,-1.7772,2.0944,0,-0.059571,-0.16695,0.2341
2.457,0.38195,1.0892,-0.036515,-1.3512,0,-0.21216,0.16987,0.23839
1.3684,0.60238,-0.29238,0.0014813,-0.11551,0,0.1071,0.52171,0.4731
0.69013,1.0079,1.1358,0.1194,-1.2843,0,0.13638,0.10192,0.088088
-1.1498,-0.29433,0.48405,-0.0010484,0.13048,0,0.12251,-0.27362,0.53752
1.7792,0.79383,-0.456,0.01049,-0.20705,0,-0.11819,0.55969,0.43586
1.9502,0.74229,0.90388,1.6125,-0.095363,0,-0.076561,0.21051,0.11111
0.7934,-1.602,-0.77088,-0.119,-0.012369,0,-0.4125,-0.419,0.49064
2.8798,1.2634,0.047499,0.43024,-1.4814,3.8043,-0.44358,0.14982,0.10836
1.6979,-0.017709,0.26143,0.019565,0.050795,0,-0.047505,0.37106,0.53411
-0.95163,0.79074,1.0366,-0.040435,-1.4418,0,0.14725,-0.20166,0.14296
1.4402,1.1469,-0.34399,-0.24336,-0.026547,0,0.072175,0.55287,0.18192
0.010607,1.3952,-0.13472,0.00049,-0.11329,0,0.45429,0.0048149,0.0053185
-0.64679,-1.9199,-0.35751,0.02665,0.92996,0,-0.38779,0.29476,0.4521
-0.96875,0.7264,0.1905,0.047058,0.2466,0,0.2539,-0.36804,0.22862
-0.091888,1.4419,1.2217,0.3631,-0.63687,0,-0.0025768,-0.015035,0.061474
0.84779,1.0427,-0.25383,0.0063048,-0.10947,0,0.36506,0.41364,0.21583
0.29448,1.4528,-0.18122,0.011652,-0.12544,0,0.4342,0.13158,-0.011759
0.56211,-0.23178,1.2217,0.028201,0.62563,0,0.13391,0.085752,0.2668
1.5969,-0.73357,0.81872,0.053703,0.21699,0,-0.0059131,0.19474,0.51321
-0.84981,1.49,-0.43115,-0.014764,-0.17165,0,0.34576,-0.39316,0.026992
1.1196,-0.46115,0.8153,-0.0041141,0.23253,0,0.10792,0.22257,0.45286
-0.4583,-1.9199,-0.3385,0.066944,1.2673,0,-0.41064,0.20771,0.44675
-1.5306,-0.0065115,0.94235,0.039663,-1.3107,0,0.0093127,-0.30055,0.38471
1.5787,0.90452,-0.27475,-0.16755,2.0944,0,0.0069715,0.43231,0.3071
-0.83073,1.8824,-0.10055,-0.039341,-0.035519,0,0.1684,-0.18426,-0.17362
0.44177,1.7914,-0.99034,0.017754,-0.32268,0,0.53155,0.25095,0.029623
1.6186,0.82658,0.57288,0.036472,-0.96987,0,-0.016193,0.38417,0.15726
-0.42282,1.4445,1.2217,-0.27255,1.6167,0,-0.0055715,-0.018724,0.18666
-2.6463,0.72909,0.3285,2.2445,-1.385,-1.1457,-0.34056,-0.12112,0.22937
-2.2192,1.848,-1.3806,-0.63366,-0.21376,0,-0.37278,-0.50697,0.12184
-2.0305,1.9199,0.20929,-0.0024954,-1.8581,0,-0.098555,-0.19944,-0.11484
-0.067412,-1.9162,0.39084,-0.0071914,0.25716,0,-0.28816,0.019323,0.57218
-0.20874,-1.8485,-0.22544,1.328,-2.0944,-4.2137,-0.46487,0.036605,0.40805
-0.46568,-1.2398,1.2217,0.0048631,0.56361,0,0.095589,-0.047828,0.41584
-0.73521,0.39358,0.044369,-0.0014992,-0.0085379,0,0.35022,-0.31672,0.4447
1.9053,1.2802,0.81107,0.1517,-1.2923,0,-0.061923,0.21005,0.019326
-0.45843,1.3912,-0.10215,-0.014338,-0.10134,0,0.398,-0.1963,0.00082444
2.4784,0.611,0.26731,-0.27082,0.22764,0,-0.33958,0.27081,0.25942
-0.27623,0.81404,0.20853,-0.003466,0.0054892,0,0.43355,-0.1229,0.19246
-2.1514,0.61678,-0.1337,-0.10945,-0.17513,0,-0.28668,-0.43947,0.41007
2.8798,0.047283,1.1722,2.6205,1.5627,-0.14074,-0.2423,0.027816,0.32118
-0.8631,1.0327,0.74112,-0.070173,-1.2835,0,0.20057,-0.22699,0.084592
-1.6548,-0.27638,0.89842,-0.0025086,0.15937,0,-0.022141,-0.26273,0.37996
0.21592,0.21691,0.26364,0.00080023,0.05309,0,0.41049,0.090039,0.43952
-2.0865,1.7695,-0.60349,-0.16313,-0.95938,0,-0.24699,-0.45508,-0.028427
1.8837,1.9199,-0.46924,0.66197,-0.88776,0,-0.093128,0.39932,-0.13361
-1.3877,0.57741,-0.35714,-0.0011734,-0.12874,0,0.096318,-0.52024,0.51197
-2.4906,1.8993,-1.2141,-2.7925,1.0013,0,-0.48971,-0.34699,0.085554
-0.27278,-1.8341,-0.25536,0.10517,0.26657,0,-0.47063,0.13373,0.51696
0.80854,0.56699,-0.34763,0.0013868,-0.11078,0,0.36364,0.38086,0.51256
-2.2324,0.96437,-0.41337,-0.094907,-0.90249,0,-0.35414,-0.46349,0.36998
2.8798,0.016202,1.0537,-0.67253,-0.48765,-6.675,-0.26092,0.048156,0.28556
-1.5279,1.8419,-0.67975,0.14683,-2.0944,0,0.01177,-0.48661,0.025901
0.37264,-0.71831,1.0185,-0.0086884,0.33778,0,0.17642,0.068741,0.42797
-0.82946,0.70162,0.94422,-0.046867,-1.3733,0,0.19874,-0.21218,0.17045
-2.8798,1.9199,-0.42805,1.9105,-0.68798,0,-0.33622,-0.045464,-0.15453
1.8179,0.82654,-0.41518,-0.0066425,-0.2076,0,-0.14049,0.55646,0.40174
-2.2164,1.1149,-0.20118,-0.15351,-1.0629,0,-0.32499,-0.44744,0.22279
1.5775,-0.075287,0.98915,-0.053405,-0.12534,0,-0.0022837,0.27028,0.31176
-1.2813,1.1718,0.060314,-0.015512,-0.26618,0,0.13049,-0.43704,0.0741
-0.81388,1.2048,0.83127,-0.095084,-1.2532,0,0.16262,-0.1627,0.034684
-1.7201,0.57662,0.29174,0.050649,-1.3157,0,-0.072017,-0.45494,0.36215
-1.3445,1.9199,1.2217,0.64357,1.2225,0,0.023231,0.08011,0.18179
-0.053208,-1.9199,-0.10909,0.59055,1.5356,0,-0.39489,0.061154,0.46626
-0.24682,-1.9199,0.10776,0.036931,1.624,0,-0.31273,0.081532,0.48763
-1.9506,-0.55088,1.2217,-0.049107,0.32038,0,-0.067095,-0.16508,0.32693
-0.89727,-0.59859,0.85721,0.0079309,0.25616,0,0.13758,-0.17217,0.46804
0.35348,-1.9199,0.12693,-0.028328,1.8095,0,-0.29631,-0.11144,0.47561
0.50189,0.60259,-0.22228,0.0021878,-0.082542,0,0.46312,0.25413,0.44422
1.915,1.395,-0.3138,0.37609,-0.92929,0,-0.16133,0.51289,0.090822
1.1636,1.8553,-0.62145,0.027234,-0.35942,0,0.18723,0.43241,-0.10292
-2.2784,0.14446,0.6388,-0.28068,-1.2198,0,-0.22343,-0.29004,0.42227
1.0193,-0.2187,0.40697,0.00044748,0.10933,0,0.16766,0.27258,0.5447
-0.51964,0.67283,-0.25907,-0.0026714,-0.094626,0,0.46985,-0.26877,0.42124
0.12164,-1.9199,-0.30528,-0.23595,1.9757,0,-0.41973,-0.066897,0.41133
-2.0638,0.15947,0.36516,-0.13257,-1.1588,0,-0.18023,-0.35387,0.50805
1.7587,1.0251,-0.10774,-0.22786,-1.3016,0,-0.11539,0.52293,0.25882
-2.7629,0.94975,0.44139,-2.7925,2.0944,-3.737,-0.37363,-0.12573,0.20837
-0.73253,-1.461,-1.1403,0.47008,-0.036412,0,-0.46641,0.41794,0.44991
-1.2928,0.083389,0.36583,0.00082039,0.078389,0,0.10624,-0.37227,0.45472
-2.4191,1.5707,-0.098408,-2.7925,2.0944,0,-0.33226,-0.26446,0.037955
2.8623,0.99839,-0.45998,2.7925,-2.0944,1.503,-0.43743,0.14762,0.30964
-2.1646,0.93049,0.29037,-0.39298,-1.1152,0,-0.2328,-0.38914,0.18233
1.7898,1.0689,1.1179,2.7925,2.0944,0,-0.061647,0.17886,0.12848
-0.91046,0.44262,0.35637,-0.0031307,0.06929,0,0.25942,-0.33405,0.31142
0.47995,0.6137,0.52287,0.0054655,0.094494,0,0.32822,0.17089,0.19832
0.55261,0.55971,-0.35424,0.0013883,-0.1114,0,0.44683,0.27555,0.51895
1.2147,-0.4677,1.2217,0.0017731,-0.59528,0,0.075864,0.20376,0.3639
0.29583,1.9199,0.58847,0.75543,0.74183,0,-0.021247,0.028391,-0.040354
2.8798,1.5353,-0.014122,-0.37308,2.0944,-1.1414,-0.27902,0.098294,0.034516
-2.1802,-0.035534,0.6077,-0.18727,-0.15929,0,-0.19746,-0.28662,0.4261
-1.8419,1.5609,0.94511,-0.017326,-1.4728,0,-0.027021,-0.10186,-0.0047764
-2.0253,1.3986,0.3299,-0.55846,-0.70821,0,-0.11747,-0.2969,-0.033242
-2.3511,1.9199,-0.99085,-2.7925,2.04,0,-0.38102,-0.3537,0.059853
1.3186,1.0408,0.37595,0.0055385,-0.24591,0,0.094039,0.36457,0.072494
-0.89769,1.7502,0.0053613,-0.0046767,-0.17743,0,0.17366,-0.2177,-0.13989
2.7808,1.0856,0.069079,-1.8555,-1.9038,2.2736,-0.39538,0.079372,0.1818
2.3577,1.9199,-0.78547,2.7925,0.75031,0,-0.37222,0.34741,-0.074682
0.67749,-1.4948,-1.0867,0.010861,-0.11243,0,-0.48861,-0.39321,0.44278
-1.6851,0.051954,0.42586,-0.013218,0.064023,0,-0.042963,-0.37361,0.44579
0.28796,1.3058,-0.090131,0.0092886,-0.094662,0,0.4435,0.13129,0.037076
-0.75149,1.8999,-0.0901,-0.034566,-0.041153,0,0.17388,-0.16233,-0.17784
-0.59011,-0.12157,0.57219,-0.00051614,0.15256,0,0.27327,-0.18302,0.44865
0.4512,-0.20605,1.2217,0.02292,0.32106,0,0.16187,0.079009,0.2645
-0.93218,1.4114,0.47081,-0.079918,-1.2183,0,0.18148,-0.2354,-0.020364
1.9146,-0.72046,0.97516,2.7925,1.3802,0,-0.077264,0.14409,0.54541
0.66712,0.56082,0.067363,0.0029484,-0.011581,0,0.38325,0.30183,0.35616
-2.4293,1.4677,0.091959,-2.7925,2.0944,0,-0.31678,-0.24537,0.05325
-2.2739,1.7164,-0.42997,-2.7925,1.6927,0,-0.32969,-0.35115,0.0078195
2.8798,-0.23531,0.7057,2.7925,-0.99064,-1.6262,-0.23375,0.083956,0.40975
-1.2609,1.9199,0.54039,1.7238,-0.98252,0,-0.048311,-0.043243,-0.065001
-0.64618,1.8691,-0.2782,-0.00014328,-0.1303,0,0.26339,-0.19865,-0.16427
0.082807,0.47442,0.49174,0.00070417,0.093946,0,0.38647,0.032081,0.2587
-1.04,1.6275,-0.41238,-0.0052959,-0.1167,0,0.23955,-0.40797,-0.048159
-0.27281,0.88107,-0.73881,-0.0040625,-0.2175,0,0.56719,-0.15863,0.4937
-2.2095,1.4759,-1.3819,0.057619,-0.88818,0,-0.37608,-0.50105,0.40816
2.8798,0.24199,0.64134,-2.5354,-1.563,6.6337,-0.26666,0.028984,0.32517
0.55755,-1.2974,-1.9199,-0.093503,1.3417,0,-0.48649,-0.31106,0.33864
-1.56,1.4497,-1.1484,0.21447,2.0944,0,0.018924,-0.52456,0.25231
-0.099338,0.40113,-0.03896,-0.0006479,-0.029697,0,0.47832,-0.047671,0.47353
2.8798,1.284,0.52426,2.6501,1.569,-5.5705,-0.3156,0.049384,0.041326
-0.31196,0.46233,0.55867,-0.0030299,0.11212,0,0.35064,-0.11311,0.24552
-1.2986,0.10948,1.204,-0.010567,-1.3017,0,0.066856,-0.23679,0.28329
-1.2164,0.78435,-0.20565,-0.0025471,-0.09124,0,0.1893,-0.51154,0.34082
1.5717,-0.35528,1.2217,-0.062288,0.063286,0,9.4602e-05,0.19804,0.30063
-2.3326,1.2488,-0.42837,-1.0861,0.15233,0,-0.39218,-0.39715,0.14677
1.1516,0.84833,1.1425,0.13679,-1.2727,0,0.088734,0.17608,0.11713
-1.3186,1.8494,0.12265,-0.087105,0.078931,0,0.04264,-0.16747,-0.15348
0.65242,1.4718,-0.7562,0.012436,-0.24924,0,0.48233,0.36824,0.13901
0.37185,1.4742,-0.67651,0.011768,-0.23488,0,0.55035,0.21442,0.11035
-0.49366,-1.6643,0.91879,1.0865,0.37511,0,-0.021392,0.038022,0.55751
-2.217,0.5674,0.45638,-0.51727,0.34436,0,-0.23791,-0.2955,0.2273
0.50155,-1.652,-0.87636,-0.11175,0.34128,0,-0.52312,-0.2899,0.44331
-0.40296,0.0099416,0.4955,-0.0010792,0.12367,0,0.33027,-0.1408,0.43264
-1.488,0.59659,0.94128,0.016167,-1.3381,0,0.023862,-0.30121,0.19954
-1.9007,1.1789,-0.18994,0.12389,-2.0944,0,-0.17116,-0.47612,0.24335
-1.4604,1.9199,-0.13788,-0.18014,-0.017251,0,0.027208,-0.24345,-0.18295
-0.48479,1.5287,-0.11755,-0.018985,-0.11543,0,0.35966,-0.18926,-0.054982
-1.4058,0.61692,1.2217,2.5201,-2.0944,-6.8553,-0.018668,-0.10896,0.2486
1.0754,0.37946,0.10777,0.0030583,0.0050481,0,0.22015,0.40742,0.42723
-1.0144,1.649,-1.0335,-0.017137,-0.32887,0,0.33055,-0.53071,0.13136
-0.021794,-1.4391,-1.1185,-2.7925,2.0302,0,-0.56535,-0.0097536,0.36539
0.4963,0.11146,0.51139,0.00226,0.12271,0,0.32452,0.17575,0.39016
-1.2129,1.3344,1.2217,-2.3076,2.0944,0,-0.0073065,-0.1123,0.11299
1.4614,1.9139,-0.8732,-0.65735,-0.65976,0,0.030636,0.52607,-0.05739
-2.5264,0.74933,0.73211,-2.7925,0.95633,6.9319,-0.28874,-0.17941,0.15672
-2.4501,0.30878,0.76914,-2.7925,2.0944,-4.6961,-0.26101,-0.18841,0.37374
-1.2675,-0.56681,0.66869,-0.0045443,0.18814,0,0.069103,-0.22102,0.53611
-2.7785,1.58,-0.77249,-2.7925,-2.0944,1.0945,-0.42442,-0.18404,0.10319
-0.064976,0.47556,-0.11136,-0.00090194,-0.051108,0,0.49819,-0.032413,0.4657
0.62067,-1.9199,-1.5166,-2.7925,-1.2942,2.259,-0.46938,-0.30645,0.099459
-2.5661,0.077404,1.1147,-0.071426,-2.0944,4.4409,-0.20064,-0.13548,0.36092
1.5772,0.9835,-0.21685,-0.19009,-0.5354,0,-0.010505,0.5604,0.26355
-0.79488,0.89519,-0.42675,-0.0040344,-0.14388,0,0.40624,-0.41396,0.362
2.7382,1.8226,0.006491,1.5707,-1.5573,0,-0.20332,0.16505,-0.088066
-1.3138,0.7248,0.78203,0.45516,-1.3585,0,0.054505,-0.32918,0.18413
-0.93551,0.65735,-0.46695,-0.001874,-0.14435,0,0.32442,-0.44002,0.512
-1.1092,0.63314,-0.39398,-0.001571,-0.1319,0,0.24112,-0.48466,0.49643
-0.9849,0.79491,0.24149,-0.00075852,-0.26418,0,0.25346,-0.38191,0.20462
-0.8137,-0.19424,0.84576,-0.0011848,0.24306,0,0.18922,-0.20028,0.3713
1.7924,0.14996,1.1157,-0.004978,-1.1021,0,-0.059421,0.26222,0.27823
-1.0458,1.5059,-0.39653,-0.033225,-0.91104,0,0.27083,-0.46385,0.054053
0.35332,1.3346,0.89642,0.16213,-1.3543,0,0.17085,0.05091,0.016937
-1.1802,-0.6498,0.7283,-0.0016243,0.20733,0,0.080798,-0.1963,0.53078
-0.12419,1.1718,1.1872,0.040508,2.0944,0,0.065402,-0.0056196,0.20188
-1.3855,1.4965,-0.82438,0.18253,0.30918,0,0.11253,-0.57858,0.11721
0.71233,1.794,-0.25549,0.00041499,-0.079182,0,0.26566,0.22942,-0.14091
2.5423,0.6697,0.71588,2.7925,2.0944,0,-0.29524,0.17586,0.26392
2.4615,0.43525,0.78825,-0.021092,-1.4175,0,-0.27547,0.22088,0.28855
-1.564,1.8641,0.077922,-0.16643,-1.1671,0,0.012775,-0.26466,-0.14493
0.26352,0.072098,0.068328,0.00022066,0.013066,0,0.38564,0.10404,0.57533
1.9853,1.8479,0.024965,0.11941,-1.0585,0,-0.1082,0.26448,-0.14526
0.98968,0.47562,0.1304,0.0039639,0.0071178,0,0.25834,0.39336,0.37412
-0.95604,1.8066,-0.55298,-0.10541,-0.89204,0,0.28758,-0.39711,-0.063759
-0.70963,0.45314,0.084099,-0.0022401,-0.0018923,0,0.36065,-0.30976,0.4016
-0.77972,-1.9199,0.8273,0.33103,0.26875,0,-0.087279,0.095032,0.55129
1.5237,1.4545,0.011598,0.0048463,-2.0944,0,0.020447,0.42711,0.070619
-0.67994,1.168,-0.12602,-0.010512,-0.089521,0,0.39112,-0.31616,0.11172
-1.4627,1.7336,0.0071131,-0.43626,0.22457,0,0.021107,-0.2574,-0.12997
2.6482,1.5001,-0.38145,1.5258,-1.5796,0,-0.37712,0.28446,0.069968
1.2233,1.6746,-1.0325,0.024428,0.024408,0,0.20735,0.57252,0.092709
-0.29672,-1.9199,-0.13179,0.061224,1.4923,0,-0.37603,0.11956,0.47117
-2.8798,1.3639,0.27924,1.155,-1.3942,1.062,-0.34507,-0.025331,0.024506
-0.010529,1.0199,-0.27987,-0.00044953,-0.12312,0,0.55897,-0.0058814,0.23775
2.3524,1.8292,-0.51101,-0.18313,2.0944,-3.3649,-0.22857,0.24642,-0.034395
-1.2304,1.0387,-0.73973,-0.0026748,-0.23332,0,0.20494,-0.57851,0.40019
2.2016,0.49615,0.43028,-0.21789,-1.1819,0,-0.26777,0.34224,0.34529
-2.1906,1.9199,-1.3027,-0.90293,-1.2272,0,-0.29626,-0.50677,0.10018
0.71637,1.6711,0.17113,0.031383,0.01244,0,0.17719,0.15431,-0.11586
-1.4181,0.24762,0.26299,0.12168,0.00035686,0,0.06489,-0.42171,0.43003
-0.77691,1.5781,0.39074,-0.12859,-1.233,0,0.19885,-0.18329,-0.065614
-0.93113,-0.31749,0.5458,0.0010611,0.15148,0,0.17466,-0.23473,0.51964
-0.9273,0.56256,-0.072358,-0.0030126,-0.046103,0,0.30505,-0.40673,0.40703
0.34823,-0.43981,1.2217,-0.0036407,0.86379,0,0.13474,0.0487,0.29937
-2.193,1.8377,-0.75257,-0.71829,-0.35093,0,-0.28478,-0.42503,-0.06672
1.5718,1.9199,-1.0818,-0.27058,-1.4753,0,-0.019711,0.56368,0.061087
0.74315,0.2931,1.2217,0.05615,0.70213,0,0.087709,0.084138,0.19339
1.8382,1.5038,1.0621,2.7925,2.0944,0,-0.051299,0.10653,0.055395
-2.2628,0.15286,0.43465,-0.50192,2.0944,1.4308,-0.19603,-0.18952,0.42217
2.8798,0.51254,-0.037105,-0.15268,2.0944,-5.9202,-0.35758,0.10563,0.41099
-0.69969,0.57341,-0.17647,-0.0016628,-0.070255,0,0.39802,-0.33502,0.44152
-1.8033,1.9199,0.3152,-0.702,-1.1021,0,0.0078192,-0.14698,-0.13913
-1.8756,1.5856,0.31773,-0.11335,-1.3917,0,-0.082355,-0.28847,-0.05742
-1.9702,1.8448,0.27696,-1.7863,2.0944,0,-0.13066,-0.1529,-0.053319
-2.8341,1.854,-0.54691,-2.7925,-0.51151,-1.3812,-0.36801,-0.12953,-0.12799
0.78335,1.1549,-0.30879,0.0080078,-0.12935,0,0.3925,0.3908,0.1721
2.3452,0.87022,0.62734,2.7925,2.0944,0,-0.26287,0.23823,0.20818
2.3761,1.7553,-0.14258,2.7925,2.0944,0,-0.29076,0.24982,-0.030692
-2.0399,-0.3113,1.0867,0.0022941,-1.3009,0,-0.11057,-0.2178,0.42174
-1.3173,0.30215,0.77768,-0.0018542,-1.2667,0,0.089203,-0.34383,0.32782
-1.083,-0.48698,0.53034,-0.00081687,0.15436,0,0.1167,-0.21996,0.57131
-2.2959,1.4514,-0.15137,-2.7925,2.0944,0,-0.32313,-0.33246,0.10024
-1.2196,-0.56841,0.68178,-0.0022517,0.19165,0,0.079542,-0.21721,0.53131
-2.6596,1.9199,-0.33017,2.7925,1.7393,6.8985,-0.32981,-0.19993,-0.094803
0.074337,1.6915,-0.69117,0.0046857,-0.2568,0,0.54154,0.040245,-0.0076336
-0.74349,-1.8607,-0.32555,0.27356,0.38265,0,-0.36878,0.34896,0.48849
1.2427,1.4895,-0.30955,0.0011768,-0.074147,0,0.15507,0.45549,-0.0049901
-1.3063,0.5852,0.71984,-0.0069846,-1.3571,0,0.096665,-0.35497,0.24581
1.1381,0.45698,0.040428,0.0032242,-0.015284,0,0.20199,0.43734,0.41633
1.1121,1.2425,-0.25588,-0.0088668,-1.0132,0,0.24417,0.49562,0.16564
-1.2441,0.26017,1.1213,-0.081158,1.7662,0,0.034144,-0.11859,0.26797
0.75675,-1.9117,0.039039,-0.044178,0.22868,0,-0.30223,-0.28638,0.53907
0.84996,0.69701,-0.33566,0.0022543,-0.11481,0,0.36328,0.41347,0.43817
-1.8082,0.99396,-0.4387,0.18315,-1.1528,0,-0.14776,-0.55974,0.3771
-1.573,0.88307,0.050841,0.22239,-0.70205,0,-0.011412,-0.51363,0.243
1.7287,0.72673,0.60985,0.07554,-1.358,0,-0.055962,0.38535,0.21577
-0.030105,1.6201,-0.17334,-0.0016963,-0.14064,0,0.39516,-0.011883,-0.083813
2.0947,1.5718,0.29764,1.051,-1.2686,0,-0.085611,0.26741,-0.050026
-2.8798,1.5116,0.75631,-0.58528,-1.3918,0,-0.15055,-0.080861,-0.018257
0.18356,0.11088,0.029969,0.00017375,0.0017616,0,0.40309,0.074836,0.57502
-0.96538,0.088548,0.82824,0.045675,-1.3597,0,0.18411,-0.27166,0.39266
1.6103,1.6082,-0.81247,-0.35595,-2.0944,0,-0.043339,0.54642,0.17974
2.8515,-0.58303,0.88006,-0.21626,0.21174,-1.9735,-0.21333,0.067068,0.4592
2.6333,1.9199,0.21735,-2.7925,-1.8809,0,-0.10589,0.03215,-0.041631
2.8798,0.13052,0.61357,0.2505,1.9162,2.8677,-0.23844,0.046503,0.37288
0.60291,0.40727,0.31868,0.0031543,0.057468,0,0.35442,0.244,0.33898
-0.9876,1.2869,-0.45561,-0.013553,-0.17135,0,0.31476,-0.47679,0.14557
0.76807,0.72123,0.37078,0.0075834,0.05458,0,0.29428,0.2843,0.19136
0.0084061,-1.6136,-1.2076,0.77419,1.7233,0,-0.55242,0.045112,0.35199
-1.0788,1.261,-0.72965,-0.0053855,-0.23282,0,0.29381,-0.548,0.25846
0.89471,1.0378,0.33714,0.060708,-1.1929,0,0.27265,0.33339,0.13151
-0.58974,-0.38122,0.94684,0.0015595,0.28464,0,0.19909,-0.13319,0.38376
-1.351,1.8406,0.00020166,-0.08917,0.070609,0,0.0482,-0.21784,-0.15957
0.74497,0.23191,0.49897,0.0038056,0.11454,0,0.28036,0.2586,0.34943
2.2032,1.051,0.1847,2.2262,0.43548,0,-0.27876,0.33963,0.10638
1.0521,1.8925,-0.23233,0.052719,-0.037737,0,0.14647,0.25632,-0.1743
-0.28519,-1.9199,0.54649,0.015114,1.1414,0,-0.18498,0.055264,0.52408
1.1605,1.666,-0.13266,0.022956,-1.0685,0,0.1666,0.3794,-0.06713
-0.26808,0.10399,0.49061,-0.00095347,0.11616,0,0.35869,-0.098537,0.40038
-0.37086,-1.9199,-0.96015,2.7925,2.0744,0,-0.50042,0.21773,0.14191
0.72787,1.8179,-0.038885,-0.039364,-0.044935,0,0.19116,0.17051,-0.15703
-0.5911,1.637,-0.15718,-0.024395,-0.13125,0,0.31765,-0.21291,-0.092498
-1.0224,-0.048197,0.96383,0.010697,-1.3409,0,0.15164,-0.24964,0.39257
2.3476,0.5656,-0.1178,2.7925,-0.24194,0,-0.34855,0.36302,0.40541
2.5022,1.9199,-0.98415,2.7925,1.14,0,-0.45996,0.31416,0.0083338
0.033189,1.021,0.20347,0.00096673,-0.010422,0,0.42348,0.014059,0.1033
1.6395,1.1644,0.24835,0.067316,-1.4316,0,-0.025167,0.43579,0.11083
0.57811,0.50885,0.043872,0.0022851,-0.014766,0,0.40799,0.2662,0.38993
-0.67089,0.75348,-0.41454,-0.0022736,-0.1348,0,0.44125,-0.3502,0.43793
1.2062,0.84549,-0.5235,0.00012562,-0.17151,0,0.20746,0.54362,0.42915
-1.3684,0.94238,-0.048563,0.12652,0.19452,0,0.10136,-0.48519,0.19347
-1.1229,0.81746,0.58864,-0.016245,-0.13916,0,0.14611,-0.30373,0.11956
1.5146,-0.83969,1.2217,0.025195,-0.02158,0,0.009735,0.17243,0.39725
-1.235,0.89697,-0.24888,0.23017,0.043786,0,0.18176,-0.51857,0.28611
-0.55715,0.94232,-0.31226,-0.0052594,-0.12073,0,0.48087,-0.29952,0.29225
0.68638,-0.38764,0.86752,-0.0028633,0.25837,0,0.1945,0.15928,0.41418
-0.010732,0.088835,0.91983,3.1366e-05,0.23221,0,0.26745,-0.00287,0.2726
-2.0714,-0.80333,1.2217,-0.13476,1.0983,0,-0.062374,-0.096058,0.34736
0.21949,0.2839,0.49018,0.0013532,0.10544,0,0.37714,0.084146,0.33266
2.1283,-0.44718,0.93688,0.23814,0.30382,0,-0.12784,0.19541,0.40239
2.3546,1.9199,-1.5266,0.91344,-1.2259,0,-0.38408,0.46127,0.17552
-1.4652,0.26472,1.2167,0.050997,-1.2903,0,0.021581,-0.23698,0.24237
-1.123,0.17817,0.20853,5.7288e-05,0.038877,0,0.18165,-0.37816,0.47693
-1.2214,1.6879,-0.074483,-0.03131,-1.0976,0,0.13465,-0.3637,-0.081761
