q1,q2,q3,q4,q5,q6,x,y,z
0.15853,0.34512,-0.10474,0.00056548,-0.042279,0,0.466,0.0745,0.526
0.20775,0.26257,0.1381,0.00060993,0.020085,0,0.4317,0.091,0.468
-0.14882,-0.0081569,0.27304,-9.4175e-05,0.067383,0,0.3715,-0.0557,0.525
0.24724,-0.22136,0.82066,-0.0030448,0.22524,0,0.27,0.0681,0.388
-0.29091,0.1483,0.43136,-0.0012357,0.098745,0,0.3707,-0.111,0.405
0.15372,0.11424,0.12981,0.00029297,0.025795,0,0.4053,0.0628,0.534
0.23026,0.060547,-9.6571e-05,7.0295e-05,-0.003022,0,0.3835,0.0899,0.607
-0.0081379,0.50078,-0.71975,-0.0010927,-0.19896,0,0.475,-0.00385,0.69
-0.66975,-0.181,0.62911,6.1042e-05,0.17185,0,0.245,-0.194,0.446
0.25005,-0.5269,0.606,-0.0081365,0.17784,0,0.233,0.0594,0.551
0.06845,-0.54914,0.42918,-0.0020441,0.13303,0,0.222,0.0152,0.625
0.35131,-0.17806,0.70791,-0.0011961,0.1906,0,0.2838,0.104,0.416
-0.39981,0.10322,0.4209,-0.0014611,0.099242,0,0.35258,-0.149,0.426
-0.14409,-0.42749,0.24919,0.0020963,0.083093,0,0.242,-0.0351,0.665
0.35977,-0.48544,0.63834,-0.0065537,0.18687,0,0.235,0.0883,0.528
-0.21396,0.051983,-0.2712,0.00035336,-0.067572,0,0.35437,-0.077,0.714
-0.47004,-0.63295,0.5533,0.0061173,0.17012,0,0.185,-0.0939,0.595
0.16862,0.21149,0.4881,0.00072033,0.10907,0,0.3771,0.0642,0.361
-0.40964,-0.19471,0.31327,0.00024059,0.08685,0,0.2994,-0.13,0.574
-0.38833,0.16325,0.10896,-0.00065197,0.018473,0,0.3911,-0.16,0.522
-0.27823,-0.090888,0.57414,0.00046056,0.14888,0,0.3207,-0.0916,0.438
-0.3228,-0.084233,-0.10599,0.00057135,-0.021318,0,0.3139,-0.105,0.7
-0.37343,0.20759,-0.19604,-0.0001331,-0.057237,0,0.4007,-0.157,0.624
0.51529,-0.36746,0.62582,-0.00341,0.17896,0,0.242,0.137,0.502
-0.13207,-0.73124,0.57897,0.0035689,0.17966,0,0.178,-0.0236,0.604
0.43028,-0.46293,0.7479,-0.0058839,0.2204,0,0.229,0.105,0.479
0.19186,0.3523,-0.63715,0.002056,-0.16851,0,0.4202,0.0816,0.727
-0.030481,0.45879,-0.057641,-0.00048629,-0.037694,0,0.492,-0.015,0.453
0.089316,0.73895,-0.16726,0.0019834,-0.079074,0,0.535,0.0479,0.351
0.42619,0.1239,0.33811,0.0013856,0.077304,0,0.3612,0.164,0.449
-0.29073,0.47755,-0.78358,-0.0022047,-0.20913,0,0.4346,-0.13,0.723
0.35965,-0.021775,-0.088199,-0.00026702,-0.020138,0,0.3351,0.126,0.672
-0.18644,0.27501,-0.38232,-0.0004747,-0.10545,0,0.4289,-0.0809,0.667
-0.12846,0.46565,0.083485,-0.00076047,-0.0039989,0,0.473,-0.0611,0.396
0.25578,-0.070591,0.31026,9.4394e-05,0.080189,0,0.3476,0.0909,0.533
0.33469,-0.71336,0.69561,-0.01216,0.20659,0,0.184,0.0638,0.556
0.25961,0.53108,-0.19099,0.0012346,-0.072164,0,0.497,0.132,0.469
0.15423,0.12515,0.51209,0.00020049,0.12016,0,0.366,0.0569,0.385
0.42487,-0.62625,0.70063,-0.010948,0.20895,0,0.198,0.0894,0.536
0.05411,-0.46594,0.6054,-0.0029959,0.17919,0,0.2555,0.0138,0.536
0.26887,-0.56945,1.1014,-0.0030624,0.34886,0,0.189,0.052,0.369
-0.26704,0.2085,0.3606,-0.0011786,0.077573,0,0.3911,-0.107,0.407
-0.30763,0.29919,0.15339,-0.00098549,0.021975,0,0.4249,-0.135,0.446
-0.66598,-0.32875,0.30444,0.0004056,0.091889,0,0.224,-0.176,0.618
0.088632,0.71413,-0.13706,0.0018277,-0.070525,0,0.529,0.047,0.353
0.011336,0.3379,-0.55526,0.00078649,-0.1489,0,0.4365,0.00494,0.704
0.062494,0.77922,-1.1616,0.007253,-0.31587,0,0.498,0.031,0.706
-0.12691,0.63011,-0.63756,-0.0033409,-0.18265,0,0.527,-0.0672,0.594
0.41777,0.24074,0.027366,0.00068912,-0.0052346,0,0.4055,0.18,0.521
-0.24332,0.09493,0.56358,-0.00065586,0.13535,0,0.34722,-0.0862,0.378
0.51015,0.51594,-0.20193,0.0016232,-0.073468,0,0.4468,0.25,0.481
-0.40466,1.0536,-1.343,2.0715e-08,-0.22777,2.1183,0.53,-0.227,0.618
-0.24392,0.26607,0.56554,-0.0016094,0.12578,0,0.35674,-0.0888,0.3156
0.39414,0.16803,0.21867,0.0010545,0.045118,0,0.3847,0.16,0.477
-0.36931,-0.4911,0.7224,0.0069188,0.21375,0,0.231,-0.0893,0.496
0.085718,0.21338,0.48599,0.00014306,0.10831,0,0.3817,0.0328,0.361
0.41552,0.015836,-0.0048556,1.8257e-05,-0.0020086,0,0.34677,0.153,0.626
0.10306,0.38459,0.057287,0.00050677,-0.0058898,0,0.467,0.0483,0.444
-0.32519,0.30555,-0.018243,-0.00063781,-0.019604,0,0.436,-0.147,0.51
-0.27399,0.051664,0.40609,-0.00073899,0.097694,0,0.3629,-0.102,0.451
-0.41675,-0.1095,0.094316,1.7605e-05,0.028515,0,0.314,-0.139,0.632
0.28406,-0.053728,0.76396,-0.00062361,0.19825,0,0.2922,0.0853,0.359
-0.087756,0.8834,-0.57918,-0.0034381,-0.1839,0,0.587,-0.0516,0.429
0.16795,-0.12763,0.70171,-0.002031,0.18538,0,0.3051,0.0517,0.403
0.35519,-0.039623,-0.00927,-8.2677e-05,-0.0002348,0,0.337,0.125,0.648
0.19362,-0.10468,0.7706,-0.0019488,0.2033,0,0.2934,0.0575,0.372
-0.32683,0.094036,0.021966,-0.00019351,0.00069086,0,0.3835,-0.13,0.585
0.39487,-0.3743,0.45111,-0.0024252,0.13201,0,0.2568,0.107,0.573
0.57746,-0.17295,0.25999,1.4548e-05,0.07268,0,0.2778,0.181,0.588
-0.078216,0.034961,0.0452,-4.9571e-05,0.0092278,0,0.3866,-0.0303,0.599
-0.19561,0.97386,-0.94169,-0.0058026,-0.27022,0,0.586,-0.116,0.519
-0.20609,-0.11048,0.92826,0.0015688,0.24974,0,0.257,-0.0537,0.3228
0.34008,0.21899,0.11228,0.00076008,0.016324,0,0.4098,0.145,0.497
0.00868,0.25323,-0.49815,0.00043487,-0.13158,0,0.4106,0.00356,0.719
-0.30271,-0.33042,0.34392,0.0014606,0.10216,0,0.2738,-0.0855,0.603
0.12986,0.40753,-0.24482,0.0010244,-0.078683,0,0.484,0.0632,0.552
0.17939,-0.13323,0.79217,-0.00221,0.21127,0,0.2875,0.0521,0.373
0.18947,-0.031091,-0.076931,-0.0001653,-0.017013,0,0.34937,0.067,0.671
0.14881,0.017643,0.56115,-0.00058455,0.13904,0,0.34623,0.0519,0.406
0.053977,0.82081,-0.54559,0.0023262,-0.17316,0,0.578,0.0312,0.452
-0.21094,-0.63191,0.86402,0.0077781,0.26785,0,0.209,-0.0446,0.472
-0.17216,-0.58917,1.0226,0.0043202,0.3186,0,0.203,-0.0352,0.402
-0.2991,-0.32379,0.81148,0.0040435,0.22897,0,0.2561,-0.0789,0.419
-0.20111,0.22274,0.46075,-0.00098806,0.10159,0,0.3811,-0.0777,0.366
-0.32597,0.3316,-0.010547,-0.00072667,-0.019093,0,0.4408,-0.149,0.495
0.21186,-0.50619,0.7241,-0.0066784,0.21487,0,0.239,0.0513,0.499
-0.31777,-0.068397,0.11908,-7.143e-05,0.032482,0,0.34051,-0.112,0.608
-0.71606,0.14888,-0.18181,0.00022954,-0.051611,0,0.3103,-0.27,0.643
0.47005,-0.25342,0.77267,-0.0012586,0.21582,0,0.252,0.128,0.414
0.20356,-0.81688,1.1762,-0.17507,-1.2462,0,0.15,0.0431,0.489
-0.26517,-0.64054,0.62237,0.0092289,0.18497,0,0.203,-0.055,0.57
-0.040903,-0.68966,1.1432,0.10441,-1.2897,0,0.178,-0.0145,0.482
0.70001,-0.14542,0.32772,0.00015836,0.088197,0,0.26,0.219,0.552
0.07852,-0.021569,0.025355,4.7465e-07,0.0072352,0,0.3673,0.0289,0.628
0.27245,0.30986,0.19646,0.0010052,0.031758,0,0.4259,0.119,0.425
-0.26831,0.60725,0.17702,-0.0018965,0.010303,0,0.451,-0.124,0.2966
0.14408,-0.18027,0.84878,-0.0022956,0.23086,0,0.2739,0.0397,0.367
-0.23652,0.41363,-0.34553,-0.00095403,-0.1026,0,0.473,-0.114,0.589
0.4216,0.15495,-0.27951,-0.00025434,-0.074743,0,0.3679,0.165,0.678
-0.21905,-0.046719,-0.15858,0.00046038,-0.035883,0,0.3306,-0.0736,0.707
0.082192,0.4522,0.10335,0.00056895,0.0013624,0,0.471,0.0388,0.395
0.23024,-0.072323,0.73032,-0.0013618,0.18997,0,0.3017,0.0707,0.376
-0.066612,0.51592,-0.49402,-0.0021331,-0.14408,0,0.507,-0.0338,0.597
-0.59113,0.13745,0.18935,-0.00097903,0.039691,0,0.34267,-0.23,0.501
-0.57579,-0.16753,0.50867,0.00022676,0.13733,0,0.2742,-0.178,0.488
-0.32875,0.18434,0.33803,-0.0013062,0.073541,0,0.384,-0.131,0.425
0.20077,-0.32393,0.35456,-0.002046,0.10418,0,0.2836,0.0577,0.597
0.37878,0.43505,0.084593,0.0014919,-0.0017276,0,0.4397,0.175,0.41
0.088317,-0.12146,-0.070876,-0.00018265,-0.011169,0,0.3196,0.0283,0.699
-0.54539,-0.91449,0.73523,0.0014562,0.22759,0,0.122,-0.074,0.574
-0.043164,0.14107,0.23437,-7.6686e-05,0.049816,0,0.4098,-0.0177,0.482
-0.44133,-0.055649,0.72962,-0.0011338,0.19103,0,0.2815,-0.133,0.371
0.36081,0.38179,-0.312,0.00084505,-0.092951,0,0.4479,0.169,0.591
-0.27425,0.16858,0.58934,-0.0013888,0.1379,0,0.34437,-0.0969,0.3432
0.17023,-0.57595,0.68986,-0.0098828,0.20629,0,0.226,0.0387,0.529
0.01927,0.42019,-0.35327,0.00065045,-0.10632,0,0.488,0.0094,0.589
0.23338,-0.19585,0.80047,-0.0027942,0.21768,0,0.277,0.0658,0.388
0.073895,-0.61656,0.58165,-0.003451,0.1712,0,0.214,0.0158,0.581
0.16083,0.41269,-0.61063,0.0023555,-0.16624,0,0.452,0.0733,0.691
-0.327,0.47352,0.049199,-0.0013008,-0.01235,0,0.457,-0.155,0.405
0.18979,0.46312,-0.25571,0.0011204,-0.083876,0,0.493,0.0947,0.529
0.43498,0.25644,0.30396,0.0017952,0.061482,0,0.3809,0.177,0.408
-0.30872,-0.10057,0.04279,8.7711e-05,0.015513,0,0.3261,-0.104,0.649
0.026371,0.027372,0.090397,9.739e-06,0.020584,0,0.3867,0.0102,0.584
-0.17265,-0.62819,0.50145,0.004572,0.15547,0,0.201,-0.035,0.614
0.0072036,0.20377,-0.31083,0.00030441,-0.084612,0,0.4181,0.00301,0.67
0.22631,0.10601,0.61112,0.00049347,0.14705,0,0.34004,0.0783,0.358
-0.030754,0.48991,-0.47848,-0.0012744,-0.13978,0,0.501,-0.0154,0.604
0.31358,0.38621,0.29254,0.0016172,0.050912,0,0.4132,0.134,0.357
0.51689,-0.18893,0.38918,-0.00042557,0.10625,0,0.285,0.162,0.542
-0.24763,-0.43329,0.44033,0.003815,0.1312,0,0.2525,-0.0638,0.593
0.032416,0.29348,-0.48657,0.0015549,-0.1305,0,0.4291,0.0139,0.698
-0.28195,-0.50875,0.54926,0.0067359,0.1625,0,0.234,-0.0677,0.569
0.46568,-0.4375,0.72135,-0.0052289,0.211,0,0.231,0.116,0.483
0.036106,0.49844,0.22549,0.0003331,0.027794,0,0.454,0.0164,0.3304
-0.061573,0.33919,0.30164,-0.00030669,0.055361,0,0.4282,-0.0264,0.374
0.59701,-0.37355,0.50871,-0.0019684,0.147,0,0.231,0.157,0.55
-0.12087,0.12426,-0.22376,-0.00020956,-0.059931,0,0.3952,-0.048,0.669
-0.15651,-0.36806,0.48733,0.0040922,0.14039,0,0.2772,-0.0437,0.557
0.18528,-1.09,1.167,-0.006485,0.32878,0,0.131,0.0244,0.433
-0.14775,0.3495,-0.24317,-0.00076346,-0.075323,0,0.467,-0.0695,0.579
0.26655,0.1985,0.5085,0.0013975,0.11528,0,0.364,0.0994,0.359
-0.21936,0.87715,-0.81973,-0.0046733,-0.23648,0,0.57,-0.127,0.528
-0.34707,-0.26027,0.80021,0.0025485,0.22183,0,0.2611,-0.0944,0.406
0.18363,-0.45493,0.79183,-0.0052817,0.23182,0,0.246,0.0456,0.46
0.55252,-0.010648,0.26518,0.00057497,0.066055,0,0.3195,0.197,0.529
-0.021543,-0.052396,-0.20562,-7.0472e-05,-0.047114,0,0.3286,-0.00708,0.726
0.11402,-0.62771,1.0989,-0.00233,0.35229,0,0.19,0.0217,0.381
0.0824,0.016576,0.64756,-0.00082581,0.16189,0,0.3331,0.0275,0.376
0.091732,0.52196,-0.052926,0.0010254,-0.039608,0,0.499,0.0459,0.42
0.19876,-0.41316,0.38868,-0.0030735,0.117,0,0.2583,0.052,0.608
-0.64963,-0.57082,0.87872,0.0087332,0.27077,0,0.178,-0.135,0.453
0.48134,-0.25253,0.38194,-0.00032579,0.10721,0,0.2757,0.144,0.565
0.19394,0.16139,-0.19511,2.9212e-05,-0.054806,0,0.4068,0.0799,0.643
0.078209,-0.43183,0.23321,-0.0014904,0.079255,0,0.24,0.0188,0.672
0.31246,0.029329,0.58058,0.00078072,0.14395,0,0.3312,0.107,0.395
-0.40449,0.18228,0.15468,-0.00088554,0.02869,0,0.3901,-0.167,0.496
-0.46477,0.25442,0.18619,-0.0013481,0.03274,0,0.3889,-0.195,0.453
-0.25572,0.22225,0.82152,-0.0021911,0.19754,0,0.2856,-0.0747,0.25942
-0.0047291,-0.15013,0.85699,8.4776e-05,0.2311,0,0.2773,-0.00131,0.356
-0.011602,0.22817,-0.18288,-0.00021724,-0.055625,0,0.4379,-0.00508,0.61
-0.39422,-0.30388,0.50662,0.0022309,0.14281,0,0.2741,-0.114,0.531
-0.65474,0.022472,0.17317,-0.00048216,0.041153,0,0.3061,-0.235,0.553
0.006904,-0.49294,0.94392,-0.00020627,0.28306,0,0.228,0.00157,0.411
0.31108,0.47561,-0.37451,0.0010491,-0.1123,0,0.479,0.154,0.57
0.27342,-0.38327,1.0029,-0.0036442,0.29433,0,0.221,0.0619,0.365
0.37238,-0.14614,0.71451,-0.00061133,0.19083,0,0.2842,0.111,0.404
0.0045981,-0.18471,-0.020894,-3.2909e-05,0.0040771,0,0.3023,0.00139,0.7
-0.56151,-0.21622,0.73538,0.00028933,0.20415,0,0.248,-0.156,0.417
0.025572,0.13928,0.84931,-9.2437e-05,0.20854,0,0.2882,0.00737,0.2766
-0.36526,-0.0070522,0.17859,-0.0002801,0.044213,0,0.35301,-0.135,0.562
-0.37701,0.1021,0.57644,-0.0017089,0.13929,0,0.3308,-0.131,0.371
-0.18275,0.71432,-0.98761,-0.0040304,-0.26791,0,0.502,-0.0927,0.68
0.034033,0.14145,0.53531,-0.0001832,0.12507,0,0.3672,0.0125,0.371
-0.072986,0.12568,-0.30492,-0.00053135,-0.079331,0,0.3871,-0.0283,0.699
-0.2309,-0.14791,0.84606,0.0022761,0.22792,0,0.2724,-0.064,0.359
-0.10254,0.013785,-0.25615,1.7174e-05,-0.062226,0,0.34695,-0.0357,0.722
-0.40111,0.058797,-0.097867,9.6484e-05,-0.026584,0,0.35605,-0.151,0.646
-0.33731,0.36703,-0.477,0.00016935,-0.13211,0,0.4334,-0.152,0.662
0.18882,-0.39484,0.20103,-0.0016909,0.0696,0,0.246,0.047,0.675
-0.44321,-0.053379,-0.0096341,0.00013584,0.00038557,0,0.3202,-0.152,0.653
0.30576,-0.03148,0.087936,6.4125e-05,0.022988,0,0.35164,0.111,0.607
0.54569,-0.27161,0.55073,-0.0016067,0.15353,0,0.2586,0.157,0.504
0.15165,0.14324,0.029269,0.00019044,-6.0368e-05,0,0.4142,0.0633,0.562
-0.27734,-0.59334,0.47995,0.0053222,0.14913,0,0.205,-0.0583,0.615
0.11067,0.30213,0.52644,0.00057407,0.11328,0,0.3761,0.0418,0.3143
0.36422,0.25387,-0.48785,1.2008e-05,-0.1287,0,0.3856,0.147,0.715
0.35841,0.1452,0.49077,0.0016668,0.11442,0,0.35235,0.132,0.385
0.49449,0.42348,0.099014,0.0017962,0.0027185,0,0.4136,0.223,0.41
0.094519,0.92516,-0.51707,0.0035149,-0.17176,0,0.588,0.0557,0.38
-0.24519,0.31284,-0.011478,-0.00055783,-0.018419,0,0.4476,-0.112,0.504
-0.17907,0.014658,0.53639,0.00031306,0.13279,0,0.34806,-0.063,0.416
-0.42021,-0.31989,0.74439,0.0028216,0.21048,0,0.253,-0.113,0.443
-0.50846,-0.056379,0.47151,-0.00080139,0.12174,0,0.3068,-0.171,0.465
-0.23856,0.56806,0.052678,-0.001378,-0.016874,0,0.477,-0.116,0.358
-0.082139,0.44295,-0.1196,-0.00089192,-0.051162,0,0.492,-0.0405,0.485
-0.16553,-0.031492,-0.1807,0.00035582,-0.041967,0,0.337,-0.0563,0.71
0.2969,-0.38681,0.58104,-0.0043459,0.16702,0,0.2633,0.0805,0.525
0.17985,-0.060611,0.83862,-0.0015791,0.21988,0,0.2823,0.0513,0.3369
0.065066,-0.23269,0.84659,-0.0013793,0.23359,0,0.272,0.0177,0.382
-0.47059,-0.43397,0.49146,0.0031338,0.14531,0,0.234,-0.119,0.573
0.4065,0.30919,0.33743,0.0020135,0.066657,0,0.3856,0.166,0.374
-0.093299,0.059879,-0.30377,-0.00019395,-0.075825,0,0.3591,-0.0336,0.723
0.3303,-0.17941,0.79289,-0.0016238,0.21452,0,0.2722,0.0933,0.386
0.29847,0.22848,-0.17064,0.00030882,-0.052166,0,0.4193,0.129,0.605
-0.12565,0.47206,-0.17125,-0.0011205,-0.064665,0,0.498,-0.0629,0.491
0.093939,0.53975,0.068628,0.00089688,-0.011796,0,0.484,0.0456,0.366
0.3475,0.62116,-0.74069,0.0019675,-0.20453,0,0.486,0.176,0.638
0.26774,-0.5188,0.35853,-0.0034132,0.1154,0,0.217,0.0595,0.645
0.058741,0.37917,0.20276,0.00029191,0.029192,0,0.4489,0.0264,0.392
-0.34598,-0.20712,0.20919,0.00021033,0.061963,0,0.2996,-0.108,0.619
0.081911,0.55958,-0.086631,0.0011676,-0.049769,0,0.508,0.0417,0.414
-0.32661,0.69486,-0.82981,-0.0027467,-0.22862,0,0.502,-0.17,0.633
0.56322,0.19326,0.19666,0.0012537,0.038684,0,0.3579,0.226,0.475
0.37716,-0.59055,0.78841,-0.01032,0.24017,0,0.209,0.0826,0.493
0.15091,0.19801,0.47674,0.00055058,0.10695,0,0.3794,0.0577,0.37
0.12953,0.39452,-0.047448,0.00066377,-0.031278,0,0.476,0.062,0.48
-0.27455,0.53487,0.12559,-0.0014599,0.0023083,0,0.458,-0.129,0.348
0.4167,0.32769,0.21297,0.0015981,0.035174,0,0.4044,0.179,0.411
-0.19069,-0.63304,0.64942,0.0099396,0.18965,0,0.21,-0.0404,0.558
-0.36875,0.11499,0.18973,-0.00074732,0.040739,0,0.3804,-0.147,0.51
0.18557,0.044636,0.29101,0.0003646,0.069093,0,0.3798,0.0713,0.498
-0.064811,0.38454,0.1989,-0.00032307,0.027972,0,0.4499,-0.0292,0.391
-0.2112,-0.26612,-0.049376,0.0008581,0.0013065,0,0.257,-0.0551,0.733
0.49798,0.22858,-0.077429,0.00039497,-0.029951,0,0.3881,0.211,0.568
0.40806,-0.30154,0.5074,-0.0021611,0.14291,0,0.273,0.118,0.53
-0.19362,-0.5563,0.44886,0.0044885,0.13896,0,0.218,-0.0427,0.619
-0.40965,-0.061339,-0.11566,0.00061743,-0.024728,0,0.3109,-0.135,0.696
-0.10619,0.4845,-0.36796,-0.0017175,-0.1119,0,0.503,-0.0536,0.563
0.45863,-0.083826,0.25147,0.00013915,0.066156,0,0.32,0.158,0.561
-0.33661,0.28961,0.22268,-0.0012524,0.039376,0,0.4115,-0.144,0.424
0.31861,0.30758,0.36234,0.0016762,0.072552,0,0.3941,0.13,0.366
0.050536,0.086616,0.25185,1.1738e-06,0.057025,0,0.3974,0.0201,0.497
0.16312,0.27622,0.0052388,0.00039115,-0.012577,0,0.4466,0.0735,0.514
0.26289,0.22589,0.066596,0.00053046,0.0048097,0,0.4236,0.114,0.512
0.72268,-0.30471,0.31507,-0.00024328,0.093027,0,0.22,0.194,0.607
0.40507,-0.21554,0.1101,-0.00029813,0.037999,0,0.2822,0.121,0.66
-0.15029,0.54942,-0.55313,-0.0025476,-0.15834,0,0.508,-0.0769,0.603
0.35017,0.32684,-0.21911,0.00063659,-0.068408,0,0.4381,0.16,0.58
-0.47647,-0.14328,0.5115,4.7926e-05,0.1368,0,0.2945,-0.152,0.479
-0.23487,0.22097,-0.3882,-0.00038947,-0.10372,0,0.4033,-0.0965,0.692
0.35206,0.29131,0.13377,0.0010406,0.017738,0,0.4192,0.154,0.457
0.36957,-0.40825,0.14706,-0.001685,0.057302,0,0.221,0.0856,0.698
-0.11606,0.25971,-0.44783,-0.0014368,-0.11968,0,0.4187,-0.0488,0.698
0.12044,0.44919,-0.24332,0.001197,-0.080517,0,0.495,0.0599,0.531
0.15193,-0.39248,1.1256,-0.00091191,0.34035,0,0.2,0.0306,0.3261
-0.15262,-0.85166,0.8191,0.010529,0.23752,0,0.165,-0.0252,0.533
-0.16107,0.55123,-0.6307,-0.0028262,-0.17665,0,0.5,-0.0812,0.632
0.7295,-0.017538,0.06491,0.00019066,0.01627,0,0.2774,0.248,0.611
-0.41872,0.35567,0.30142,-0.0020643,0.055214,0,0.3932,-0.175,0.367
-0.28816,0.13573,0.50374,-0.0012514,0.11781,0,0.35758,-0.106,0.384
0.27261,0.2594,-0.34886,9.152e-05,-0.096738,0,0.4185,0.117,0.661
0.51527,-0.33542,0.36027,-0.00092344,0.1065,0,0.249,0.141,0.598
-0.13936,0.43481,0.30083,-0.00079742,0.049773,0,0.4313,-0.0605,0.3332
-0.32912,0.32294,-0.24738,-0.00061946,-0.074916,0,0.4392,-0.15,0.593
-0.016309,-0.64157,0.7832,0.0011797,0.24248,0,0.214,-0.00347,0.506
-0.19563,0.44003,0.34704,-0.0012155,0.060756,0,0.4173,-0.0827,0.3158
-0.43679,-0.0072966,-0.060007,0.00015961,-0.014112,0,0.332,-0.155,0.656
-0.019318,0.27245,0.4213,-2.5682e-05,0.088612,0,0.4006,-0.00774,0.36
-0.0072238,0.74065,-0.54422,-0.00035595,-0.16894,0,0.564,-0.00407,0.497
-0.31101,-0.4007,0.25552,0.0015158,0.083568,0,0.243,-0.0781,0.656
0.29139,0.2485,-0.3682,0.00029469,-0.1006,0,0.4101,0.123,0.673
0.49562,-0.12956,0.37722,-4.4721e-05,0.10058,0,0.3015,0.163,0.527
0.28318,0.48877,-0.29807,0.0010968,-0.09509,0,0.488,0.142,0.533
-0.37994,0.029168,0.035642,-0.00010878,0.0071862,0,0.35809,-0.143,0.605
-0.50452,0.08356,-0.073806,-1.9285e-05,-0.022132,0,0.34771,-0.192,0.627
-0.23309,0.099284,-0.26169,0.00012838,-0.067666,0,0.3732,-0.0886,0.693
-0.51274,-0.049756,0.37511,-0.00058026,0.096203,0,0.3144,-0.177,0.5
0.091323,0.65778,-0.5605,0.0029302,-0.16673,0,0.542,0.0496,0.549
0.37432,0.077097,0.36751,0.0011154,0.087058,0,0.3589,0.141,0.456
-0.28478,0.42068,-0.089602,-0.00083769,-0.042534,0,0.468,-0.137,0.484
-0.41756,0.0046895,0.53478,-0.0011709,0.13434,0,0.3223,-0.143,0.42
-0.41787,-0.62305,0.92764,0.0086369,0.29239,0,0.193,-0.0855,0.445
0.13947,-0.80935,0.70954,-0.005449,0.21165,0,0.168,0.0235,0.568
0.10896,0.089505,-0.0037177,6.6683e-05,-0.0053443,0,0.4004,0.0438,0.597
-0.22311,0.39106,-0.49835,-0.00083406,-0.13747,0,0.454,-0.103,0.659
0.080512,0.2047,0.50164,6.1467e-05,0.11278,0,0.378,0.0305,0.359
0.06345,-0.12171,0.024779,-8.7731e-05,0.012113,0,0.3321,0.0211,0.663
-0.2231,0.32481,-0.22681,-0.00052376,-0.070264,0,0.454,-0.103,0.584
-0.42445,-0.21743,0.37947,0.00071947,0.10503,0,0.2921,-0.132,0.555
-0.25213,0.0066042,0.26156,-0.00039862,0.063956,0,0.3676,-0.0947,0.524
-0.20009,0.085526,-0.017405,-7.244e-05,-0.0084478,0,0.393,-0.0797,0.604
0.22957,0.00028405,0.032847,3.439e-05,0.0079634,0,0.3663,0.0856,0.617
-0.15482,0.59724,-0.12133,-0.0015475,-0.05952,0,0.512,-0.0799,0.408
-0.26189,-0.0096641,0.75141,0.00039956,0.19194,0,0.2996,-0.0803,0.3497
0.29622,0.33222,0.62294,0.0026063,0.1369,0,0.3374,0.103,0.2752
0.54079,-0.282,0.6483,-0.0018016,0.18195,0,0.2515,0.151,0.469
0.31269,0.18197,0.62063,0.00182,0.14564,0,0.334,0.108,0.3285
-0.41937,-0.26648,0.37243,0.00079201,0.10588,0,0.2804,-0.125,0.573
-0.1474,0.65125,-0.49389,-0.0027705,-0.14974,0,0.539,-0.08,0.526
-0.37957,-0.25076,0.75188,0.0020224,0.20767,0,0.2658,-0.106,0.421
-0.21853,0.59928,-0.71878,-0.0027657,-0.19896,0,0.5,-0.111,0.641
-0.26233,0.22952,0.17512,-0.00077667,0.030898,0,0.4171,-0.112,0.468
-0.079766,0.38942,0.20391,-0.00038845,0.028921,0,0.4491,-0.0359,0.387
-0.26429,0.43073,-0.096909,-0.00084622,-0.044804,0,0.473,-0.128,0.482
0.2748,-0.54868,0.60878,-0.0088262,0.1797,0,0.226,0.0636,0.555
-0.33922,-0.072512,0.68436,3.8813e-05,0.17781,0,0.3004,-0.106,0.392
0.16762,-0.1336,-0.090418,-0.00041065,-0.015267,0,0.3085,0.0522,0.71
-0.40264,-0.11891,0.71085,3.9989e-05,0.18879,0,0.2841,-0.121,0.397
0.2715,-0.029527,0.80851,-0.00047469,0.20927,0,0.2849,0.0793,0.3374
-0.46244,0.10656,0.14013,-0.00061554,0.029028,0,0.3651,-0.182,0.533
-0.26134,0.69205,-0.336,-0.0021959,-0.11446,0,0.531,-0.142,0.441
-0.22005,0.32822,0.28943,-0.0010413,0.05322,0,0.4198,-0.0939,0.383
-0.35861,0.20095,0.45888,-0.001836,0.10307,0,0.3628,-0.136,0.375
0.49327,0.087261,0.42361,0.0016968,0.10135,0,0.3348,0.18,0.431
0.11287,0.41622,0.049898,0.00061081,-0.0093299,0,0.472,0.0535,0.432
0.34835,-0.56248,0.85643,-0.0077182,0.26039,0,0.213,0.0772,0.46
0.31527,-0.10169,0.31009,-3.4903e-05,0.081904,0,0.3342,0.109,0.544
0.27246,0.17568,0.14395,0.00062387,0.026186,0,0.408,0.114,0.503
0.21182,0.26985,-0.55674,0.0010631,-0.14557,0,0.3981,0.0856,0.733
-0.28455,-0.51853,0.87498,0.0064732,0.26167,0,0.223,-0.0651,0.443
0.071981,0.45268,-0.28774,0.0013128,-0.091657,0,0.498,0.0359,0.547
-0.28953,0.1123,-0.26164,0.00017878,-0.068296,0,0.3726,-0.111,0.688
-0.7282,0.046232,-0.070037,9.0612e-05,-0.019543,0,0.2871,-0.256,0.64
-0.37767,-0.32883,0.5325,0.0027671,0.15098,0,0.2698,-0.107,0.528
0.18192,0.4968,-0.080257,0.0010672,-0.044316,0,0.492,0.0905,0.443
0.096156,0.82585,-0.74159,0.0040952,-0.21832,0,0.574,0.0553,0.527
