q1,q2,q3,q4,q5,q6,x,y,z
-0.73203,1.1449,-0.17895,-0.0095189,-0.099727,0,0.38819,-0.34873,0.13808
1.7746,1.9199,0.98739,-0.12774,-2.0944,0,-0.012961,0.023465,0.0076466
-1.0377,0.83952,0.020589,0.43807,-0.022015,0,0.25305,-0.43017,0.23347
2.0184,1.0282,-0.44298,-0.73412,-0.43546,0,-0.27307,0.52171,0.30366
-0.31342,0.022674,0.55645,-0.0007582,0.13803,0,0.33433,-0.10837,0.40591
0.032885,0.40657,0.57399,0.00019304,0.11868,0,0.36552,0.012026,0.2619
1.7127,0.84343,-0.64739,0.013292,-0.23165,0,-0.082306,0.57764,0.48192
-0.75943,-1.2768,-1.1226,2.7925,1.8803,0,-0.38686,0.39961,0.45846
-1.9082,-1.2229,1.2217,-0.51191,-0.48189,0,-0.021609,-0.11096,0.48157
0.53579,0.37964,0.33655,0.0028555,0.063066,0,0.36547,0.217,0.34471
2.3031,1.9199,-1.0233,2.7925,0.72086,0,-0.39022,0.40975,-0.0089286
2.3671,0.15004,0.85683,0.38385,-1.2462,0,-0.21564,0.24674,0.35356
1.7433,0.87622,-0.39242,-0.12343,-0.27275,0,-0.10151,0.5687,0.3691
1.7288,1.7828,-0.053746,0.086904,-1.1898,0,-0.048869,0.3436,-0.11301
-2.5193,-0.92299,1.2217,-1.69,0.67402,-4.8442,-0.14729,-0.050745,0.41949
-1.3072,0.8434,0.81299,-0.050793,-1.3783,0,0.085461,-0.30293,0.1429
0.20179,-0.13239,0.57188,-0.0014356,0.1505,0,0.32063,0.065578,0.45243
1.8182,0.83794,0.070126,-0.072029,-1.3632,0,-0.12889,0.48954,0.30716
-0.78211,-1.9199,0.15602,0.043197,0.4821,0,-0.25428,0.25464,0.54962
-1.5404,0.78075,1.1231,0.026851,-1.2586,0,0.0047038,-0.21492,0.13022
-1.054,0.62196,-0.24123,-0.0026079,-0.090996,0,0.26323,-0.46311,0.44163
-1.2237,1.833,-0.28442,-0.022299,-1.031,0,0.13736,-0.3757,-0.11598
-2.4617,0.053562,0.78073,-1.606,0.097404,0,-0.25129,-0.19416,0.32998
0.51821,-0.12796,0.78421,0.0011195,0.21272,0,0.2554,0.14565,0.374
2.8798,1.0942,0.32533,0.642,-1.0649,2.4602,-0.38602,0.14248,0.098959
0.31955,-1.7461,-1.1427,-2.7925,1.4964,0,-0.55984,-0.21111,0.18664
2.5686,0.90876,0.62849,-1.2336,-1.2238,-0.44664,-0.3004,0.11776,0.13278
1.9801,0.074778,0.75882,0.064567,-0.16522,0,-0.13121,0.30442,0.33808
0.87781,0.99926,0.12575,0.0096885,-0.017136,0,0.28916,0.34821,0.12932
1.2899,0.66925,1.1496,0.12455,-1.2731,0,0.069822,0.21116,0.15457
1.8445,1.7917,-0.43605,0.48682,-0.78048,0,-0.0991,0.44059,-0.089664
-0.84829,1.1636,-0.32586,-0.0079449,-0.13214,0,0.36827,-0.41766,0.17265
-1.0439,1.2638,-0.91999,-0.0038152,-0.27831,0,0.32046,-0.55069,0.33101
0.35344,1.4505,0.011901,0.014376,-0.083457,0,0.36033,0.13285,-0.040928
2.22,1.7336,-0.11965,-2.7925,1.4369,0,-0.21627,0.32534,-0.071009
0.64898,0.20606,0.025037,0.00062075,-0.0041371,0,0.34688,0.26314,0.53706
0.68172,0.38482,0.42628,0.0042062,0.086302,0,0.31446,0.25522,0.31322
-1.4946,-0.78307,0.94459,-0.023443,0.23778,0,0.013692,-0.18468,0.4739
-2.1342,1.9199,-1.1455,-1.3202,0.83764,0,-0.33423,-0.432,-0.006648
1.1501,0.026809,0.28985,0.00082521,0.065512,0,0.15636,0.34944,0.50553
0.74988,1.8405,0.043653,0.11071,-1.1674,0,0.21547,0.19068,-0.13799
-0.48923,0.73631,-0.2042,-0.0032537,-0.08523,0,0.47844,-0.2547,0.36604
1.9447,1.5534,-0.27015,0.58378,-0.50319,0,-0.15327,0.44302,-0.027335
-1.6027,1.3029,-0.68727,0.38262,1.9155,0,0.0096182,-0.49174,0.20695
-2.3566,1.9199,-1.1357,-2.7925,0.62548,0,-0.42492,-0.40417,0.020754
-1.9253,1.2257,0.19408,-0.4552,-1.0422,0,-0.1234,-0.41217,0.065791
0.55214,0.048221,1.0128,0.0084786,0.27668,0,0.20265,0.12504,0.26019
0.76202,1.2484,-0.94883,0.005907,-0.28165,0,0.46112,0.43988,0.35203
-1.846,0.022527,0.12851,-0.037173,0.022999,0,-0.10499,-0.37154,0.57123
-2.6801,0.74557,0.56536,-1.1318,-1.1721,0,-0.29815,-0.21536,0.19473
-0.93982,1.8818,-0.070753,-0.092049,-1.1293,0,0.18701,-0.24582,-0.14792
0.4066,-0.30968,1.0971,0.0018139,0.33187,0,0.19455,0.083818,0.31778
2.8798,1.9199,-0.93163,-0.6048,1.5314,-5.5352,-0.40521,0.15093,-0.050946
0.57932,0.73217,-0.43907,0.0026136,-0.13944,0,0.46947,0.30709,0.45954
-1.4389,0.747,-0.25353,0.018969,0.28787,0,0.07057,-0.52901,0.356
-0.53601,1.3443,1.2217,0.04752,-0.79887,0,0.027794,-0.019361,0.056962
0.81735,-1.8835,-0.11395,-0.24332,0.28029,0,-0.30892,-0.33634,0.52387
-1.8957,1.2561,0.43856,-0.11531,-1.5242,0,-0.10686,-0.34322,0.053087
0.41097,1.3224,0.68085,0.023234,0.11332,0,0.14781,0.064619,-0.008702
1.6172,1.8688,-0.33472,0.37783,-2.0944,0,0.0046017,0.39637,-0.050399
0.31827,1.2049,-0.28462,0.0078645,-0.13114,0,0.51428,0.16936,0.13758
1.5747,-1.0849,1.2217,0.074918,0.63174,0,-0.003652,0.12174,0.39431
1.9487,1.6483,-1.1205,-0.129,-1.6383,0,-0.22886,0.5515,0.24148
1.5107,0.15967,0.38622,-0.16198,-0.020269,0,0.023765,0.39894,0.42346
2.8538,0.60644,0.3586,0.60827,0.31147,-3.3496,-0.39434,0.10358,0.23679
1.6103,0.81125,0.43574,-0.14421,-1.3888,0,-0.027111,0.42809,0.22183
0.70407,1.1562,-0.34914,0.0086595,-0.13962,0,0.42926,0.36444,0.18447
2.1978,1.382,-0.83617,0.058755,-0.6819,0,-0.36803,0.51251,0.25345
-0.2765,-1.5834,-1.1203,2.7925,2.0801,0,-0.53904,0.17531,0.28285
1.8106,1.3375,-0.018848,0.28682,-1.0148,0,-0.095322,0.4627,0.055277
-0.058711,1.8001,0.24175,-0.0025603,0.016798,0,0.15422,-0.0090682,-0.13585
0.092285,-1.901,-0.58784,-0.17816,0.5774,0,-0.55924,-0.058751,0.39764
0.75084,0.82763,0.066285,0.0058606,-0.02532,0,0.35756,0.33364,0.22615
2.6261,0.89451,-0.053259,-2.7925,-2.0944,4.5083,-0.35538,0.17683,0.2683
-1.3202,-0.8139,0.90942,-0.009841,0.24623,0,0.044187,-0.17331,0.49215
-2.0668,0.15909,0.80892,-0.069498,-1.4911,0,-0.15452,-0.29601,0.38337
2.4334,1.9199,-0.90033,2.7925,1.6319,0,-0.41606,0.32398,0.016174
-1.7334,1.4628,0.33301,-0.6303,-1.3803,0,-0.011005,-0.32442,-0.016922
-0.021539,0.77673,-0.070461,-0.00063233,-0.059401,0,0.52178,-0.011238,0.29643
-1.4364,1.4625,-0.054557,0.057275,0.52701,0,0.050389,-0.35733,-0.034753
0.70602,-1.837,-0.22104,-0.039437,0.15846,0,-0.37028,-0.3163,0.5212
-2.285,1.4792,-1.2135,0.21735,-0.40713,0,-0.43025,-0.48693,0.31244
2.2222,0.40632,0.9177,0.36551,-1.2774,0,-0.17194,0.26612,0.2578
1.2748,0.11066,0.38991,0.0034534,0.083567,0,0.1133,0.37153,0.43512
-0.18939,1.7227,-0.50217,-0.011002,-0.2171,0,0.46652,-0.089252,-0.071201
1.1424,-0.26746,0.45454,0.001118,0.12191,0,0.12751,0.27925,0.54111
-1.8189,1.3388,-0.23336,-0.016571,-1.501,0,-0.12833,-0.51141,0.14132
0.61918,0.57528,0.62311,0.0083799,0.12412,0,0.27658,0.1972,0.19092
1.0283,-0.38114,1.2217,0.02603,-0.33257,0,0.11206,0.18473,0.32729
-2.3867,0.95849,-0.59419,-0.6469,-0.18474,0,-0.43004,-0.41555,0.38763
1.6775,0.43341,0.10438,-0.12387,-0.11542,0,-0.051521,0.47145,0.41089
-2.3437,-0.10201,0.54781,-0.4087,2.0944,-2.8695,-0.16997,-0.13877,0.45544
0.34466,-1.7349,-1.9199,-0.00044013,1.8421,0,-0.48221,-0.17314,0.10653
1.7256,0.66329,1.2217,1.9325,2.0944,0,-0.084082,0.16054,0.22132
-1.6064,1.9199,-1.0274,0.13461,-1.5519,0,-0.029392,-0.55342,0.050137
0.18931,-0.5107,0.6775,-0.0072513,0.20163,0,0.24028,0.045931,0.51851
0.05237,-0.8428,1.1241,-0.0012053,0.39956,0,0.16373,0.0085484,0.40773
-2.3483,0.46674,0.64415,-0.0018671,-1.351,0,-0.27224,-0.27675,0.30869
-2.0716,1.9199,0.52383,0.065363,-0.6271,0,-0.0263,-0.0423,-0.11981
-0.89097,-0.1967,0.57405,0.00058742,0.15584,0,0.19852,-0.24557,0.472
-2.1407,0.76478,1.2217,2.5828,-2.0944,1.9337,-0.079194,-0.062312,0.23455
2.8798,-0.12678,1.1607,-0.74629,-2.0944,3.0216,-0.2055,0.011238,0.38848
-2.2475,1.9199,-1.2633,-1.263,-0.29222,0,-0.35666,-0.47555,0.031657
0.6872,-1.9199,0.23929,-0.026334,0.86164,0,-0.23658,-0.19601,0.54276
2.1677,0.47227,0.79552,2.2573,0.44843,0,-0.1987,0.24944,0.20707
-0.79213,0.84571,-0.31568,-0.0039715,-0.11557,0,0.39609,-0.40142,0.34779
-0.68212,-1.8232,-0.14147,0.036089,2.0944,0,-0.28628,0.2354,0.46526
0.81963,1.667,-0.48886,0.021545,-0.1949,0,0.33389,0.35712,-0.048088
-0.46435,-1.7595,-1.9199,-0.0010897,0.36368,0,-0.50039,0.25061,0.012072
2.0538,1.699,-0.091376,0.20505,-1.2386,0,-0.16995,0.3539,-0.07481
-1.7177,1.5633,0.39723,-1.5213,-0.16114,0,-0.016916,-0.19314,-0.079876
0.95895,1.2232,0.21295,0.077998,-1.2293,0,0.25363,0.35225,0.077304
-0.9331,-0.23881,1.2217,-0.043852,0.099913,0,0.11621,-0.15737,0.27627
2.0688,1.7434,-0.56361,-0.083741,-0.6766,0,-0.24631,0.44514,-0.043683
0.77348,0.6107,0.60692,0.01052,0.1216,0,0.24427,0.23864,0.18197
-1.6033,1.5262,-0.57345,0.3685,-2.0944,0,-0.039639,-0.52731,0.1595
-1.2302,-0.87591,1.0375,0.0019582,0.30207,0,0.055608,-0.15676,0.45118
-1.4245,0.42847,0.34944,0.076039,-1.272,0,0.058914,-0.43576,0.40752
2.0005,1.9199,-0.13762,2.7925,1.7247,0,-0.15813,0.28664,-0.11555
0.68311,1.4719,0.57577,0.12712,-1.2568,0,0.19349,0.14627,-0.034711
2.6545,1.2963,1.2217,-1.7949,-2.0944,-4.6027,-0.096267,-0.017803,0.16228
0.76218,0.36931,0.21227,0.0023823,0.034079,0,0.32336,0.30869,0.3928
-0.50439,0.11573,0.36938,-0.0016485,0.085973,0,0.34278,-0.18924,0.44037
-0.4588,1.9157,-0.30703,0.00092736,-0.13708,0,0.28667,-0.14161,-0.17737
0.98092,0.84632,-0.10645,0.0073575,-0.069433,0,0.2942,0.43945,0.2723
-1.6543,0.47198,0.086099,0.12371,-0.1236,0,-0.041249,-0.47951,0.39957
-1.5157,1.9199,-0.92826,0.24107,-1.4302,0,0.012808,-0.54117,0.012675
-1.1889,1.2523,0.52825,-0.06433,0.13775,0,0.08793,-0.22062,-0.0031163
-2.8798,1.196,0.12784,0.45063,1.0828,3.8311,-0.32675,-0.11623,0.066382
1.0872,1.3711,-0.041258,0.087279,-1.1718,0,0.22623,0.41832,0.055602
0.025919,-1.463,-1.1201,-2.7925,2.0809,0,-0.56237,-0.036077,0.35098
-0.33981,0.55923,-0.036567,-0.00158,-0.037257,0,0.47476,-0.16784,0.39518
-0.69441,0.74786,-0.37132,-0.0022885,-0.12445,0,0.43028,-0.3583,0.42404
1.9003,0.19522,0.92261,-0.010933,-0.69891,0,-0.10183,0.29624,0.28467
-1.3361,0.5169,0.030369,-0.0036429,-0.028097,0,0.11403,-0.47681,0.39163
-0.64801,-1.6586,-0.85677,0.010979,-0.040183,0,-0.49008,0.37099,0.42645
2.726,0.014536,0.53117,-0.90941,1.9159,-0.64535,-0.21259,0.15227,0.44013
0.52376,1.8582,-0.71205,0.024919,-0.26589,0,0.42715,0.24616,-0.088364
-2.1011,1.3216,0.086742,-0.86085,-0.3685,0,-0.18896,-0.36116,0.006344
-1.0991,1.1299,0.63923,-0.056649,0.15506,0,0.10322,-0.20374,0.027789
2.8798,1.6132,0.82519,-0.14485,-1.38,0,-0.11806,0.02107,-0.03232
2.1341,0.94318,0.18975,0.22772,-1.0323,0,-0.24463,0.41343,0.19681
-0.54561,0.8289,-0.59582,-0.003371,-0.18033,0,0.49662,-0.30144,0.46699
-2.0028,1.1386,-0.013013,-0.47799,-0.4477,0,-0.19271,-0.45218,0.114
-1.4149,0.18906,0.28573,0.0011841,0.046127,0,0.064261,-0.40877,0.44355
-1.143,1.3427,-0.30468,-0.033428,-0.95981,0,0.22935,-0.49819,0.12081
-0.64068,1.199,-0.69714,-0.0073955,-0.22164,0,0.49646,-0.37001,0.28427
-1.3997,0.71033,0.21447,0.14703,0.080753,0,0.07784,-0.44563,0.23493
1.2815,1.4715,-0.18096,0.0065256,-0.13653,0,0.12803,0.42998,-0.019906
-0.16205,0.71928,0.038383,-0.0019053,-0.029143,0,0.49256,-0.080521,0.28849
-0.7989,1.6719,-0.24396,-0.10839,-1.08,0,0.31756,-0.31641,-0.050798
0.98484,0.88956,-0.70022,0.0035346,-0.21073,0,0.32714,0.49279,0.47349
2.7201,0.69308,0.62782,1.5572,-1.5865,0,-0.25861,0.19483,0.22373
2.149,1.2917,-0.039479,-0.20671,-0.92063,0,-0.27629,0.40187,0.07568
1.5588,1.4024,0.25984,0.41268,-0.18656,0,0.0091288,0.31394,-0.043454
2.3429,0.11789,0.77279,2.0297,1.1787,5.7129,-0.26342,0.185,0.36449
-2.3802,1.7328,0.087278,-2.7925,2.0944,0,-0.25029,-0.20911,-0.043067
-0.44524,-1.9199,0.024303,0.021126,0.68663,0,-0.35241,0.16924,0.52887
-2.0807,0.39619,0.68833,-0.10014,-1.373,0,-0.17733,-0.33155,0.32513
-1.602,-0.32941,0.7932,-0.007951,0.17423,0,-0.0085713,-0.27177,0.43011
-2.6017,0.62971,1.0212,1.7362,0.38852,1.0856,-0.16095,-0.12781,0.1348
0.32639,-1.9199,0.14907,-0.0060022,1.0939,0,-0.30885,-0.10495,0.52482
-1.4745,0.62255,-0.071589,0.12728,-0.075464,0,0.048848,-0.51306,0.37789
-2.1097,1.0621,-0.45098,-1.7933,1.2095,5.5079,-0.34003,-0.44063,0.3031
-1.679,1.9199,-1.0469,-0.066665,-1.6707,0,-0.054833,-0.54886,0.06268
-0.16757,-0.76384,0.82354,0.034533,0.19968,0,0.18591,-0.030947,0.51839
1.953,1.9199,-0.32227,1.4229,-0.39368,0,-0.093221,0.30514,-0.17269
1.2117,1.1424,-0.22734,0.0089948,-0.1287,0,0.18847,0.50186,0.15452
1.9898,1.1999,0.19926,0.94153,0.40931,0,-0.17043,0.32569,0.034282
-1.5484,0.9479,1.081,-1.5074,0.03616,0,1.6796e-05,-0.11657,0.081237
2.8798,0.32406,0.8895,0.18382,-1.4883,2.5122,-0.31084,0.09687,0.30661
-0.52174,-1.7613,-0.28174,0.033207,0.1241,0,-0.42413,0.24416,0.54367
1.7985,0.69414,-0.51197,0.013721,-0.186,0,-0.12495,0.54015,0.51193
-2.8318,1.8522,0.012312,-2.7925,2.0944,0,-0.2974,-0.072814,-0.076831
-2.2874,0.65108,1.2217,-0.15211,2.0944,0.64927,-0.067881,-0.063544,0.24832
1.0436,1.3321,0.61157,0.069225,0.13023,0,0.091418,0.15832,-0.016
0.0040315,-1.4754,-1.9199,2.6352,2.0944,0,-0.49513,0.028247,0.12843
-0.65431,-1.6706,-1.879,-2.7925,2.0944,-6.7131,-0.3794,0.26414,0.039519
0.65975,1.1455,-0.31737,0.0085688,-0.13222,0,0.44017,0.34134,0.18013
-0.14976,1.0211,0.48801,-0.0044054,0.054638,0,0.31564,-0.047645,0.061941
-0.96658,0.81125,-0.27749,-0.0050211,-0.10774,0,0.31645,-0.45833,0.35278
-2.8077,0.48868,0.5098,2.7925,0.73683,-3.4501,-0.38784,-0.15207,0.29223
2.7316,1.9199,-0.79552,-2.4724,-1.0205,4.4671,-0.40045,0.13253,-0.099265
-0.69411,-0.64247,0.87037,0.011183,0.26744,0,0.16276,-0.13518,0.4719
2.7772,0.99579,-0.080716,-1.2624,1.0453,2.8124,-0.42102,0.2241,0.2
-0.039073,-1.9199,0.36534,-0.010562,0.57141,0,-0.27868,0.010483,0.56067
-1.0006,1.1581,0.79735,-0.06479,-1.2425,0,0.1404,-0.21079,0.045059
-0.078491,0.14909,0.0077161,-0.00011214,-0.0055932,0,0.41922,-0.032972,0.56814
1.4807,0.36227,-0.080218,0.00477,-0.052757,0,0.042785,0.47342,0.50929
1.7426,-0.057023,0.22691,0.024336,0.051588,0,-0.062368,0.35896,0.56168
-2.6013,1.4543,-0.32323,-2.7925,-2.0944,-5.01,-0.32495,-0.21979,0.085543
-1.02,-0.37177,0.9881,0.0081085,0.09262,0,0.12746,-0.20743,0.37723
1.0938,-0.64198,1.2217,0.012977,1.5933,0,0.03982,0.079088,0.34004
-2.4983,1.4898,-0.091239,0.23385,2.0944,0,-0.25052,-0.20585,0.051393
-1.7688,0.92489,1.1175,-0.034072,-1.2865,0,-0.03569,-0.18982,0.10231
-0.83525,0.18354,0.20815,-0.0010681,0.042045,0,0.28212,-0.31176,0.47462
0.46057,-1.7903,-0.7329,-0.24508,-0.14955,0,-0.55137,-0.27066,0.38206
2.6869,0.6548,0.47738,0.72874,0.60514,5.0791,-0.3296,0.13077,0.19388
1.9934,1.9199,-0.047185,1.499,0.92015,0,-0.13983,0.17162,-0.15192
-1.6795,1.004,0.2312,0.19094,-2.0944,0,-0.059439,-0.4354,0.22704
2.3338,1.9199,-0.38165,2.7925,0.96768,0,-0.28456,0.26825,-0.14091
0.44169,0.043591,0.41328,0.0012539,0.10086,0,0.33879,0.16021,0.45123
-1.1034,1.7539,-0.62219,-0.0045054,-0.14028,0,0.22383,-0.44336,-0.063002
-1.0136,-0.10753,0.26865,-0.00078989,0.069266,0,0.1853,-0.29744,0.56264
1.3387,1.0509,1.0636,-0.019488,-1.3044,0,0.041843,0.18292,0.077323
1.0723,0.15223,1.0236,0.015665,-1.3342,0,0.14098,0.25669,0.31642
2.8798,-0.30978,0.8393,-1.1351,-0.75687,5.7774,-0.27182,0.026434,0.44658
-1.7124,1.477,-0.040984,-0.34408,-1.1537,0,-0.040702,-0.44276,0.004835
1.0067,1.2916,0.59904,0.059348,0.12863,0,0.10638,0.16917,-0.0091726
-1.7316,1.1316,0.67894,-0.075394,-1.2274,0,-0.043098,-0.29751,0.055221
1.1937,1.3134,-0.61525,-0.35111,-0.31047,0,0.21508,0.56364,0.18998
0.49055,0.74663,0.25098,0.0046379,0.020669,0,0.39142,0.20906,0.21112
2.0237,1.6414,-0.93592,0.13594,-0.56643,0,-0.2647,0.55593,0.11819
0.48788,-0.10755,0.61788,0.00059493,0.16368,0,0.28707,0.15234,0.42707
-0.70692,0.58051,0.11685,-0.0034543,-0.00049418,0,0.36478,-0.31159,0.32927
-1.24,-0.17074,0.51363,-0.00082243,0.12891,0,0.10594,-0.30853,0.48774
-0.54205,1.875,-0.45323,-0.030511,-0.21838,0,0.34078,-0.20466,-0.14634
1.6161,1.9199,-0.47889,0.28929,-1.8847,0,0.00029013,0.42488,-0.0622
-1.5813,1.1931,-0.038913,0.24135,-1.447,0,-0.022354,-0.50402,0.16165
-0.72764,-0.097868,0.48239,-0.00057096,0.12685,0,0.25584,-0.22788,0.47508
-0.87207,-0.16161,0.43257,-8.5602e-05,0.11532,0,0.21418,-0.25494,0.51597
1.2559,0.58205,0.14608,-0.0050752,-0.12077,0,0.14847,0.45599,0.32573
0.31773,0.31485,0.077787,0.00086062,0.0029381,0,0.43304,0.14241,0.46811
-0.65175,1.2122,0.4561,-0.0057647,0.0090347,0,0.22692,-0.17314,0.0057835
-1.7998,0.59007,0.53561,0.1873,-1.3762,0,-0.10634,-0.39834,0.28923
0.81575,-0.4612,0.73812,-0.0044449,0.21376,0,0.17342,0.18418,0.48263
-1.9206,1.241,-0.18332,-0.085226,-1.0902,0,-0.17873,-0.50582,0.15091
2.2564,0.45963,0.79472,0.23782,-1.2213,0,-0.20954,0.28134,0.26378
0.22339,1.2711,-0.20093,0.0073643,-0.11741,0,0.49348,0.11204,0.07967
-1.9885,0.066055,0.32674,-0.04124,-1.3788,0,-0.14471,-0.33329,0.56846
-1.614,1.305,-0.19546,0.29997,-2.0944,0,-0.039767,-0.49368,0.18039
1.0782,1.7025,-0.74861,0.035988,-0.77776,0,0.27133,0.50165,0.036056
1.2999,1.0948,0.45478,0.042823,0.14729,0,0.081797,0.29624,0.04184
-1.3335,0.39834,0.12876,-0.0040773,0.00053212,0,0.10886,-0.45019,0.41119
1.7144,-0.04725,0.18926,0.020729,0.043392,0,-0.052556,0.3631,0.57298
-0.0093132,0.15551,0.1772,-1.3746e-05,0.035071,0,0.41729,-0.0038864,0.49838
-0.60046,0.52654,-0.43362,-0.0012579,-0.12874,0,0.42478,-0.29088,0.56769
-2.0178,1.1479,-0.4709,0.030303,-0.9683,0,-0.25854,-0.53524,0.28682
0.71086,-0.55168,0.86104,-0.0081218,0.2627,0,0.17288,0.14865,0.4557
-1.9026,1.6628,-0.15407,-0.54366,-0.87231,0,-0.10577,-0.3945,-0.075151
0.9658,1.2548,-1.2251,0.0049073,-0.35034,0,0.35779,0.51721,0.4576
1.2579,0.81054,0.19376,0.0067366,0.0080198,0,0.14002,0.43287,0.19774
-1.4322,1.4096,-0.63668,0.24365,0.21611,0,0.082658,-0.56545,0.11273
-1.0926,0.9033,-0.25901,-0.0047097,-0.10738,0,0.25653,-0.49488,0.29489
-0.4608,-0.072784,0.64704,-0.00090671,0.16934,0,0.29105,-0.1445,0.40527
1.1869,-1.4596,-1.1313,0.017929,-1.562,1.128,-0.22374,-0.55729,0.35733
0.73692,0.74203,1.0187,0.056485,-1.344,0,0.19514,0.17173,0.15011
-0.14344,0.044278,1.2217,-0.0077571,0.36723,0,0.16314,-0.023765,0.2208
-0.91459,1.3189,-0.42035,-0.0091971,-0.16011,0,0.34026,-0.44169,0.11611
-2.0302,0.66283,-0.29367,-0.062124,-0.16253,0,-0.24034,-0.48749,0.44435
-2.1282,1.1832,-0.2031,-0.033955,-1.4955,0,-0.28299,-0.45865,0.21569
0.6583,0.32077,1.2217,0.036557,-0.63491,0,0.16545,0.12598,0.18959
0.94322,1.3968,0.44681,0.06532,-1.1999,0,0.18522,0.24788,-0.016132
-0.73392,0.99395,0.065374,-0.0082875,-0.034784,0,0.35092,-0.31651,0.14664
-1.288,0.7073,0.099933,0.019261,-1.2623,0,0.13813,-0.48003,0.35711
-0.21765,-1.8298,-1.9199,0.10069,0.99896,0,-0.52131,0.12152,0.018032
-2.8798,0.21696,0.50654,1.2617,-0.5883,5.372,-0.38052,-0.062556,0.37567
-0.14627,-1.2988,0.85766,-0.032315,0.28468,0,0.053565,-0.0085519,0.56601
-0.064062,-1.7661,-1.1212,-2.7925,2.0538,0,-0.55773,0.013925,0.17943
1.2227,1.8507,-0.28384,0.061348,-0.017049,0,0.11339,0.31224,-0.1583
0.50696,-1.6208,-1.1792,-2.7925,1.7565,0,-0.50178,-0.30636,0.2446
1.3576,0.33372,0.038302,0.00028416,-0.019555,0,0.097902,0.45233,0.47568
-0.33526,1.7274,0.3419,-0.016646,0.035577,0,0.13892,-0.048449,-0.1128
-2.1709,1.9086,-0.5736,0.012102,2.0944,0,-0.18254,-0.26808,-0.05633
0.37781,1.3964,-0.33653,0.011528,-0.15417,0,0.48251,0.19136,0.050991
0.095458,1.6075,0.24334,-3.3305e-05,-0.062802,0,0.23702,0.022695,-0.099793
-0.40566,-1.9199,-0.49136,0.13999,1.7722,0,-0.42618,0.19375,0.38941
-2.6985,1.6371,-0.089991,-1.73,2.0944,6.4888,-0.34763,-0.096842,0.0080851
1.349,1.5823,0.27631,0.10348,0.19824,0,0.046491,0.21281,-0.086231
-1.909,0.039036,0.98795,-0.099273,-1.3314,0,-0.091372,-0.28067,0.35898
-1.987,0.71555,0.12294,0.00063931,-1.1964,0,-0.2016,-0.45595,0.34123
1.2442,-0.17232,0.57193,-7.3552e-05,0.14478,0,0.10291,0.30378,0.4657
1.7425,0.87366,0.1308,-0.21638,-1.3774,0,-0.099334,0.48392,0.2714
-1.165,1.8132,0.43828,0.029372,-0.66573,0,0.048291,-0.1157,-0.12554
2.1019,1.3785,-0.13463,-0.077404,-0.87263,0,-0.25449,0.42487,0.051909
0.66582,1.6695,-0.38649,0.024957,-0.18089,0,0.35726,0.28021,-0.070563
1.3133,0.1908,0.15872,0.0013409,0.01982,0,0.10851,0.41201,0.49146
2.6806,0.99874,0.34653,0.81068,-0.87483,4.4731,-0.34957,0.21834,0.12099
-0.46217,-0.45366,0.66318,0.0054985,0.19335,0,0.23084,-0.11491,0.51012
0.029431,0.84807,0.69317,0.00081285,0.11671,0,0.27501,0.0081028,0.097061
-0.80232,-0.2174,1.2217,-0.017404,-0.70209,0,0.16157,-0.16597,0.31495
-0.032572,0.3252,0.59131,-5.0862e-05,0.12821,0,0.36156,-0.011781,0.28655
-2.2991,1.8013,-0.26977,-0.22035,2.0944,0,-0.19817,-0.2017,-0.037135
-0.79868,-0.087124,0.68744,-0.0016919,0.18535,0,0.22054,-0.22651,0.39521
-0.43797,-1.9199,0.46368,0.056119,2.0527,0,-0.2061,0.10047,0.46525
0.10662,0.41073,-0.07798,0.0007407,-0.039445,0,0.48228,0.051615,0.48424
-1.7295,0.13124,1.2217,-0.37012,2.0944,0,-0.038774,-0.099529,0.30053
-2.5202,0.31507,0.40247,-1.7621,1.6066,6.1397,-0.33731,-0.15464,0.41288
2.1108,0.78294,0.81963,-0.22546,-2.0944,0,-0.17274,0.26104,0.21137
-1.1534,0.53564,0.72568,-0.017077,-1.3587,0,0.15032,-0.33602,0.26285
-1.4041,-0.60577,1.2217,-0.053951,0.14337,0,0.030212,-0.18296,0.34506
-0.38769,-1.9199,-0.79533,1.5394,2.0944,0,-0.46159,0.25581,0.24572
-2.8752,0.67522,0.82874,0.55238,1.5959,-0.21106,-0.18062,-0.088431,0.20181
1.0358,1.6216,0.63351,0.017662,-0.47891,0,0.060813,0.10147,-0.07245
2.3714,1.3911,-0.83978,0.12804,-0.76616,0,-0.44757,0.44301,0.25473
1.3251,0.56333,0.36556,0.55235,-1.2179,-4.9772,0.14191,0.42013,0.33281
2.5958,-0.11171,1.2217,1.3485,1.3852,0,-0.17157,0.023443,0.3001
1.7885,1.7838,-1.0302,-0.068524,-1.6865,0,-0.12892,0.56016,0.13502
-0.9761,1.8114,0.12877,-0.049827,0.02485,0,0.10683,-0.15811,-0.14772
2.0888,1.7964,-0.67958,-0.10132,-0.58903,0,-0.26125,0.45022,-0.047482
2.1017,1.6036,0.001343,0.53045,-0.7423,0,-0.16594,0.33125,-0.077515
2.2439,0.64453,-0.24825,0.24592,-0.7076,0,-0.32515,0.42606,0.4746
-0.68058,0.63332,0.10738,-0.0038217,-0.0057481,0,0.37564,-0.30412,0.30723
0.81268,1.0716,-0.28117,0.0064792,-0.11829,0,0.38205,0.40341,0.20906
